,Taxon ID,Taxon ID InfoSpecies,Taxon Name,Habitatkombination,Jura,Mittelland,habitat,Kollin,Montan,JU,BE,Priorität,Verantwortung,protection
828,70000,infofauna:70000,"Lampetra fluviatilis (Linnaeus, 1758)",1,0,D,[1],B,0,0,0,2,1,[]
829,70001,infofauna:70001,"Lampetra planeri (Bloch, 1784)",0,A,A,[1],A,A,A,A,2,1,['Smaragd- Art']
830,70002,infofauna:70002,"Acipenser sturio Linnaeus, 1758",1,0,D,[1],D,0,0,0,2,1,[]
831,70003,infofauna:70003,"Anguilla anguilla (Linnaeus, 1758)",1,A,A,[1],A,A,A,A,4,1,[]
832,70004,infofauna:70004,"Alosa alosa (Linnaeus, 1758)",1,0,D,[1],B,0,0,0,2,1,[]
833,70005,infofauna:70005,"Alosa fallax (Geoffroy, 1827)",1,0,0,[1],D,0,0,0,2,1,[]
834,70006,infofauna:70006,"Alosa agone (Scopoli, 1786)",0,0,0,[1],A,0,0,0,3,3,[]
835,70010,infofauna:70010,"Salmo salar (Linnaeus, 1758)",1,0,A,[1],A,0,0,0,2,1,[]
836,70012,infofauna:70012,"Salmo trutta (Linnaeus, 1758)",0,A,A,[1],A,A,A,A,4,1,[]
837,70013,infofauna:70013,"Salmo trutta (f.lacustris) (Linnaeus, 1758)",1,A,A,[1],A,A,0,A,1,4,[]
838,70014,infofauna:70014,"Hucho hucho (Linnaeus, 1758)",0,0,B,[1],B,0,0,0,2,1,[]
839,70017,infofauna:70017,"Salvelinus umbla (Linnaeus, 1758)",0,B,A,[1],A,A,0,A,2,3,[]
840,70020,infofauna:70020,"Salmo marmoratus Cuvier, 1829",0,0,0,[1],A,A,0,0,1,3,['Smaragd- Art']
841,70021,infofauna:70021,Coregonus sp. aggr.,1,A,A,[1],A,0,B,A,3,3,[]
842,70022,infofauna:70022,"Thymallus thymallus (Linnaeus, 1758)",0,A,A,[1],A,A,A,A,2,1,[]
843,70032,infofauna:70032,"Alburnoides bipunctatus (Bloch, 1728)",0,A,A,[1],A,A,A,A,4,1,[]
844,70034,infofauna:70034,"Alburnus alborella (De Filippi, 1844)",0,0,0,[1],A,C,0,0,2,2,[]
845,70035,infofauna:70035,"Barbus barbus (Linnaeus, 1758)",0,A,A,[1],A,A,A,A,4,1,[]
846,70036,infofauna:70036,"Barbus caninus (Risso, 1826)",0,0,0,[1],A,0,0,0,3,1,['Smaragd- Art']
847,70037,infofauna:70037,"Barbus plebejus Bonaparte, 1839",0,0,0,[1],A,B,0,0,3,1,['Smaragd- Art']
848,70042,infofauna:70042,"Chondrostoma nasus (Linnaeus, 1758)",0,A,A,[1],A,A,0,A,1,1,[]
849,70043,infofauna:70043,"Chondrostoma soetta (Linnaeus, 1758)",0,0,0,[1],A,0,0,0,1,3,['Smaragd- Art']
850,70044,infofauna:70044,"Parachondrostoma toxostoma (Vallot, 1837)",0,A,0,[1],A,0,A,0,1,3,['Smaragd- Art']
851,70051,infofauna:70051,"Telestes souffia (Risso, 1826)",0,A,A,[1],A,A,A,A,4,1,['Smaragd- Art']
852,70052,infofauna:70052,"Telestes muticellus (Risso, 1826)",0,0,0,[1],A,0,0,0,3,2,[]
853,70054,infofauna:70054,"Rhodeus amarus (Bloch, 1782)",0,B,A,[1],A,B,0,B,3,1,['Smaragd- Art']
854,70056,infofauna:70056,"Rutilus pigus (Lac, 1804)",0,0,0,[1],A,0,0,0,4,1,['Smaragd- Art']
855,70060,infofauna:70060,"Cobitis taenia (Linnaeus, 1758)",0,B,A,[1],A,A,0,A,4,1,['Smaragd- Art']
856,70061,infofauna:70061,"Misgurnus fossilis (Linnaeus, 1758)",0,0,D,[1],A,A,0,0,2,1,[]
857,70075,infofauna:70075,"Zingel asper (Linnaeus, 1758)",0,A,0,[1],A,D,A,0,1,4,['Smaragd- Art']
858,70080,infofauna:70080,"Padogobius bonelli (Guenther, 1861)",0,0,0,[1],A,0,0,0,3,1,[]
859,70081,infofauna:70081,"Cottus gobio (Linnaeus, 1758)",0,A,A,[1],A,A,A,A,4,1,['Smaragd- Art']
860,70100,infofauna:70100,"Salamandra atra Laurenti, 1768",0,0,A,"[2, 3, 4, 5, 6, 7]",A,A,0,A,4,3,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
861,70101,infofauna:70101,"Salamandra salamandra (Linnaeus, 1758)",1,A,A,"[1, 5, 6]",A,A,A,A,4,1,"['Waldzielart', 'Geschützte Art NHV']"
862,70105,infofauna:70105,"Triturus carnifex (Laurenti, 1768)",1,0,0,"[1, 2, 5, 6, 9]",A,A,0,0,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Smaragd- Art', 'Geschützte Art NHV']"
863,70106,infofauna:70106,"Triturus cristatus (Laurenti, 1768)",1,A,A,"[1, 2, 5, 6, 9]",A,A,A,A,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Smaragd- Art', 'Geschützte Art NHV']"
864,70107,infofauna:70107,"Lissotriton helveticus (Razoumowsky, 1789)",1,A,A,"[1, 2, 5, 6]",A,A,A,A,4,1,"['Waldzielart', 'Geschützte Art NHV']"
865,70108,infofauna:70108,"Lissotriton vulgaris (Linnaeus, 1758) s.l.",1,A,A,"[1, 2, 5, 6]",A,A,A,A,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
866,70110,infofauna:70110,"Alytes obstetricans (Laurenti, 1768)",1,A,A,"[1, 2, 3, 5, 6, 7, 9]",A,A,A,A,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
867,70111,infofauna:70111,"Bombina variegata (Linnaeus, 1758)",1,A,A,"[1, 2, 3, 5, 6, 7, 9]",A,A,A,A,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Smaragd- Art', 'Geschützte Art NHV']"
868,70113,infofauna:70113,"Bufo bufo (Linnaeus, 1758)",1,A,A,"[1, 2, 3, 5, 6, 7, 9]",A,A,A,A,4,1,['Geschützte Art NHV']
869,70114,infofauna:70114,"Epidalea calamita (Laurenti, 1768)",1,A,A,"[1, 2, 3, 5, 6, 7, 8, 9]",A,A,A,A,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
870,70119,infofauna:70119,"Hyla intermedia Boulenger, 1882",1,0,0,"[1, 2, 5, 6, 7, 8, 9]",A,A,0,0,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
871,70120,infofauna:70120,"Hyla arborea (Linnaeus, 1758)",1,A,A,"[1, 2, 5, 6, 7, 8, 9]",A,A,A,A,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
872,70122,infofauna:70122,"Rana dalmatina Bonaparte, 1840",1,A,A,"[1, 2, 5, 6]",A,A,0,A,3,1,"['Waldzielart', 'Geschützte Art NHV']"
873,70124,infofauna:70124,"Rana latastei Boulanger, 1879",1,0,0,"[1, 2, 5, 6]",A,0,0,0,4,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
874,70150,infofauna:70150,"Emys orbicularis Linnaeus, 1758",1,0,99,"[1, 2, 4]",A,0,0,0,2,1,['Geschützte Art NHV']
875,70151,infofauna:70151,"Lacerta agilis Linnaeus, 1758",0,A,A,"[2, 3, 4, 5, 6, 7, 8]",A,A,A,A,4,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
876,70152,infofauna:70152,"Lacerta bilineata (Daudin, 1802)",0,0,A,"[3, 4, 5, 6, 7, 8]",A,A,0,0,4,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
877,70157,infofauna:70157,"Hierophis viridiflavus Lacépède, 1789",0,0,A,"[3, 4, 5, 6, 7, 8]",A,A,0,0,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
878,70158,infofauna:70158,"Coronella austriaca Laurenti, 1768",0,A,A,"[3, 4, 5, 6, 7, 8]",A,A,A,A,4,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
879,70159,infofauna:70159,"Zamenis longissimus (Laurenti, 1768)",0,0,A,"[3, 4, 5, 6, 7, 8]",A,A,0,0,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
880,70160,infofauna:70160,"Natrix maura (Linnaeus, 1758)",1,0,A,"[1, 2, 3, 5, 6, 7, 8]",A,0,0,0,2,1,['Geschützte Art NHV']
881,70161,infofauna:70161,"Natrix natrix (Linnaeus, 1758) s.l.",0,A,A,"[1, 2, 3, 4, 5, 6, 7, 8]",A,A,A,A,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
882,70162,infofauna:70162,"Natrix tessellata (Laurenti, 1768)",1,0,0,"[1, 2, 3, 5, 6, 7, 8]",A,A,0,0,3,1,['Geschützte Art NHV']
883,70163,infofauna:70163,"Vipera aspis (Linnaeus, 1758) s.l.",0,A,A,"[3, 4, 5, 6, 7, 8]",A,A,A,A,2,3,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
884,70164,infofauna:70164,"Vipera berus (Linnaeus, 1758)",0,A,A,"[2, 3, 4, 5, 6, 7]",A,A,0,A,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
885,70183,infofauna:70183,"Lampetra zanandreai Vladykov, 1955",0,0,0,[1],A,0,0,0,2,1,[]
886,70187,infofauna:70187,"Salmo cenerinus Chiereghini, 1847                                        ",0,0,0,[1],X,A,0,0,2,1,[]
887,70188,infofauna:70188,"Salvelinus neocomensis Freyhof & Kottelat, 2005 ",0,0,C,[1],C,0,0,0,1,4,['Endemische Art']
888,70189,infofauna:70189,"Salvelinus profundus Schillinger, 1901",0,0,A,[1],A,0,0,0,1,3,['Endemische Art']
889,70192,infofauna:70192,"Sabanejewia larvata (De Filippi, 1859)                                   ",0,0,0,[1],A,0,0,0,3,1,[]
890,70195,infofauna:70195,"Salmo rhodanensis Fowler, 1974                                    ",0,X,0,[1],X,X,X,0,4,1,[]
891,70657,infofauna:70657,"Salmo labrax Pallas, 1814                                         ",99,0,0,[1],0,0,0,0,2,1,[]
892,70700,infofauna:70700,"Rhinolophus ferrumequinum (Schreber, 1774)",1,A,A,"[3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,"['Waldzielart', 'Geschützte Art NHV']"
893,70701,infofauna:70701,"Rhinolophus hipposideros (Bechstein, 1800)",1,A,A,"[3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
894,70705,infofauna:70705,"Barbastella barbastellus (Schreber, 1774)",1,A,A,"[3, 5, 6, 8, 9]",A,A,B,A,3,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
895,70707,infofauna:70707,"Eptesicus nilssonii (Keyserling & Blasius, 1839)",1,A,0,"[1, 2, 3, 4, 5, 6, 8, 9]",A,A,A,A,1,2,"['Waldzielart', 'Geschützte Art NHV']"
896,70708,infofauna:70708,"Eptesicus serotinus (Schreber, 1774)",1,A,A,"[1, 2, 3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,"['Waldzielart', 'Geschützte Art NHV']"
897,70710,infofauna:70710,"Miniopterus schreibersii (Kuhl, 1817)",1,A,0,[],A,A,B,0,3,1,['Geschützte Art NHV']
898,70711,infofauna:70711,"Myotis bechsteinii (Kuhl, 1817)",1,A,A,"[3, 5, 6, 8, 9]",A,A,A,A,4,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
899,70712,infofauna:70712,"Myotis blythii (Tomes, 1857)",1,0,0,"[2, 3, 4, 5, 6, 8, 9]",A,A,0,0,1,1,['Geschützte Art NHV']
900,70713,infofauna:70713,"Myotis brandtii (Eversmann, 1845)",1,A,A,"[1, 2, 3, 5, 6, 8, 9]",A,A,B,A,1,1,"['Waldzielart', 'Geschützte Art NHV']"
901,70716,infofauna:70716,"Myotis emarginatus (E. Geoffroy, 1806)",1,A,0,"[3, 5, 6, 8, 9]",A,A,A,B,1,1,['Geschützte Art NHV']
902,70717,infofauna:70717,"Myotis myotis (Borkhausen, 1797)",1,A,A,"[2, 3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
903,70722,infofauna:70722,"Myotis nattereri (Kuhl, 1817)",1,A,A,"[3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,['Geschützte Art NHV']
904,70725,infofauna:70725,"Nyctalus leisleri (Kuhl, 1817)",1,A,A,"[5, 6, 8, 9]",A,A,A,A,4,2,['Geschützte Art NHV']
905,70726,infofauna:70726,"Nyctalus noctula (Schreber, 1774)",1,A,A,"[1, 2, 3, 4, 5, 6, 8, 9]",A,A,A,A,4,2,['Geschützte Art NHV']
906,70732,infofauna:70732,"Plecotus auritus (Linnaeus, 1758)",1,A,A,"[3, 4, 5, 6, 8, 9]",A,A,A,A,1,1,"['Waldzielart', 'Geschützte Art NHV']"
907,70733,infofauna:70733,"Plecotus austriacus (Fischer, 1829)",1,A,A,"[3, 5, 6, 8, 9]",A,A,B,B,1,1,"['Waldzielart', 'Geschützte Art NHV']"
908,70736,infofauna:70736,"Vespertilio murinus Linnaeus, 1758",1,A,A,"[1, 2, 4, 5, 6, 8, 9]",A,A,B,A,1,2,"['Waldzielart', 'Geschützte Art NHV']"
909,70741,infofauna:70741,"Canis lupus Linnaeus, 1758",1,A,A,"[4, 6]",A,A,A,A,3,1,['Waldzielart']
910,70744,infofauna:70744,"Ursus arctos Linnaeus, 1758",1,D,D,"[3, 4, 6]",D,A,D,D,2,1,['Waldzielart']
911,70745,infofauna:70745,"Lutra lutra (Linnaeus, 1758)",1,C,B,"[1, 2, 3, 5, 6]",A,A,D,C,1,2,[]
912,70751,infofauna:70751,"Mustela nivalis Linnaeus, 1766 s.l.",1,A,A,"[3, 4, 5, 7]",A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
913,70752,infofauna:70752,"Mustela putorius Linnaeus, 1758",1,A,A,"[2, 5, 6]",A,A,A,A,4,1,[]
914,70761,infofauna:70761,"Felis silvestris Schreber, 1778",1,A,A,"[4, 6]",A,A,A,A,2,2,[]
915,70762,infofauna:70762,"Lynx lynx (Linnaeus, 1758)",1,A,A,[6],A,A,A,A,1,3,"['Waldzielart', 'Smaragd- Art']"
916,70767,infofauna:70767,"Crocidura leucodon (Hermann, 1780)",1,C,A,"[2, 7, 8]",A,A,C,0,4,1,['Geschützte Art NHV']
917,70769,infofauna:70769,"Crocidura suaveolens (Pallas, 1811)",1,0,C,"[4, 5, 8]",A,A,0,0,4,1,['Geschützte Art NHV']
918,70770,infofauna:70770,"Neomys anomalus Cabrera, 1907",1,B,B,"[2, 4]",A,A,0,B,4,1,['Geschützte Art NHV']
919,70771,infofauna:70771,"Neomys fodiens (Pennant, 1771)",1,A,A,"[1, 2]",A,A,A,A,4,1,['Geschützte Art NHV']
920,70800,infofauna:70800,"Lepus europaeus Pallas, 1778",1,A,A,"[4, 6, 7, 8]",A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
921,70809,infofauna:70809,"Muscardinus avellanarius (Linnaeus, 1758)",1,A,A,"[2, 5, 6]",A,A,A,A,4,1,['Geschützte Art NHV']
922,70815,infofauna:70815,"Micromys minutus (Pallas, 1771)",1,A,A,[2],A,B,A,C,4,1,['Geschützte Art NHV']
923,70819,infofauna:70819,"Rattus rattus (Linnaeus, 1758)",1,B,A,[9],A,A,0,B,3,1,[]
924,70827,infofauna:70827,"Microtus multiplex (Fatio, 1905)",1,0,0,"[5, 8]",A,A,0,0,4,1,[]
925,70833,infofauna:70833,"Plecotus macrobullaris Kuzjakin, 1965",1,0,0,"[4, 5, 6, 8, 9]",A,A,0,0,1,2,"['Waldzielart', 'Geschützte Art NHV']"
926,70844,infofauna:70844,"Myotis alcathoe von Helversen & Heller, 2001",1,"A,W",A,"[1, 3, 6]",A,A,A,W,4,1,['Geschützte Art NHV']
927,8000,infofauna:8000,"Theodoxus fluviatilis  (Linnaeus, 1758)",0,0,B,[1],A,0,0,0,2,1,[]
928,8003,infofauna:8003,"Viviparus contectus  (Millet, 1813)",0,A,A,[1],A,0,0,A,3,1,[]
929,8004,infofauna:8004,"Pomatias elegans (O.F. Müller, 1774)",0,A,A,"[3, 4, 6, 7]",A,A,A,A,4,1,[]
930,8005,infofauna:8005,"Bythinella pupoides  (Paladilhe, 1869)",0,A,A,[1],A,A,0,B,3,3,[]
931,8006,infofauna:8006,"Bythinella padana  Bernasconi, 1989",0,0,0,[1],B,A,0,0,2,3,['Endemische Art']
932,8007,infofauna:8007,"Bythiospeum haeussleri (Clessin, 1910)",0,C,0,[1],A,A,C,A,4,1,[]
933,8010,infofauna:8010,"Graziana quadrifoglio  Haase, 2003",0,0,0,[1],A,C,0,0,1,4,['Endemische Art']
934,8011,infofauna:8011,"Marstoniopsis insubrica  (Küster, 1853)",0,0,0,[1],C,0,0,0,1,3,[]
935,8012,infofauna:8012,"Islamia minuta  (Draparnaud, 1805)",0,A,0,[1],A,A,A,0,3,3,[]
936,8014,infofauna:8014,"Bithynia leachii  (Sheppard, 1823)",0,0,A,[1],A,0,0,0,3,1,[]
937,8017,infofauna:8017,"Acicula lineolata (Pini, 1884)",0,0,0,"[3, 6, 7]",A,A,0,0,2,2,[]
938,8022,infofauna:8022,"Valvata macrostoma  Mörch, 1864",0,C,A,[1],A,D,0,A,3,1,[]
939,8023,infofauna:8023,"Valvata piscinalis alpestris Küster, 1853",0,A,A,[1],A,A,B,B,4,3,[]
940,8025,infofauna:8025,"Valvata studeri  Boeters & Falkner, 1998",0,D,A,[1],A,D,0,B,1,3,[]
941,8030,infofauna:8030,"Radix ampla  (W. Hartmann, 1821)",0,C,A,[1],A,C,0,A,4,1,[]
942,8038,infofauna:8038,"Physa fontinalis  (Linnaeus, 1758)",0,A,A,[1],A,B,A,A,3,2,[]
943,8043,infofauna:8043,"Anisus spirorbis  (Linnaeus, 1758)",0,A,A,[1],A,B,0,B,3,1,[]
944,8044,infofauna:8044,"Anisus vortex  (Linnaeus, 1758)",0,A,A,[1],A,A,0,A,4,1,[]
945,8045,infofauna:8045,"Anisus vorticulus  (Troschel, 1834)",0,0,A,[1],A,0,0,D,3,1,[]
946,8048,infofauna:8048,"Gyraulus acronicus  (A. Férussac, 1807)",0,0,A,[1],A,D,0,A,3,1,[]
947,8051,infofauna:8051,"Gyraulus laevis  (Alder, 1838)",0,B,A,[1],A,B,D,A,3,2,[]
948,8058,infofauna:8058,"Segmentina nitida  (O.F. Müller, 1774)",0,B,A,[1],A,B,B,A,4,1,[]
949,8064,infofauna:8064,"Cochlicopa nitens (M. von Gallenstein, 1848)",0,0,A,[2],A,A,0,A,1,2,[]
950,8066,infofauna:8066,"Lauria cylindracea (da Costa, 1778)",0,A,A,"[3, 7]",A,A,A,0,3,1,[]
951,8067,infofauna:8067,"Lauria sempronii (Charpentier, 1837)",0,0,0,"[3, 7]",A,A,0,0,2,2,[]
952,8068,infofauna:8068,"Argna ferrari (Porro, 1838)",0,0,0,"[3, 6, 7]",A,A,0,0,2,3,[]
953,8070,infofauna:8070,"Pagodulina austeniana adamii (Westerlund, 1887)",0,0,0,"[3, 6, 7]",A,A,0,0,1,3,[]
954,8071,infofauna:8071,"Sphyradium doliolum (Bruguière, 1792)",0,A,A,"[3, 4, 5, 6]",A,A,A,A,4,1,[]
955,8076,infofauna:8076,"Chondrina generosensis H. Nordsieck, 1962",0,0,0,"[3, 4, 7]",A,A,0,0,1,3,['Endemische Art']
956,8077,infofauna:8077,"Chondrina megacheilos (De Cristofori & Jan, 1832)",0,0,0,"[3, 4]",A,A,0,0,1,3,[]
957,8078,infofauna:8078,"Granaria frumentum (Draparnaud, 1801)",0,A,A,"[3, 4]",A,A,0,A,4,1,[]
958,8079,infofauna:8079,"Granaria illyrica (Rossmässler, 1835)",0,0,0,"[3, 6, 7]",A,A,0,0,3,1,[]
959,8080,infofauna:8080,"Granaria variabilis (Draparnaud, 1801)",0,A,A,"[3, 4]",A,A,0,0,2,2,[]
960,8081,infofauna:8081,"Granopupa granum (Draparnaud, 1801)",0,0,0,"[3, 4]",A,A,0,0,2,2,[]
961,8082,infofauna:8082,"Solatopupa similis (Bruguière, 1792)",0,0,D,"[3, 4, 7]",A,0,0,0,1,2,[]
962,8083,infofauna:8083,"Pupilla alpicola (Charpentier, 1837)",0,0,0,"[2, 4]",A,A,0,B,2,2,[]
963,8084,infofauna:8084,"Pupilla bigranata (Rossmässler, 1839)",0,A,B,[4],A,A,0,B,1,2,[]
964,8091,infofauna:8091,"Vallonia declivis Sterki, 1893",0,B,0,"[2, 4]",B,C,C,0,1,2,[]
965,8092,infofauna:8092,"Vallonia enniensis (Gredler, 1856)",0,D,A,"[2, 4]",A,A,0,0,2,2,[]
966,8095,infofauna:8095,"Zoogenetes harpa (Say, 1824)",0,0,0,"[5, 6]",D,0,0,0,1,3,"['Waldzielart', 'Geschützte Art NHV']"
967,8099,infofauna:8099,"Truncatellina claustralis (Gredler, 1856)",0,0,A,"[3, 4, 7]",A,A,0,0,2,2,[]
968,8101,infofauna:8101,"Truncatellina monodon (Held, 1837)",0,0,0,"[3, 4]",0,A,0,A,3,2,[]
969,8103,infofauna:8103,"Vertigo angustior Jeffreys, 1830",0,A,A,"[2, 6]",A,A,0,B,3,1,['Smaragd- Art']
970,8104,infofauna:8104,"Vertigo antivertigo (Draparnaud, 1801)",0,A,A,"[2, 6]",A,A,0,A,4,1,[]
971,8105,infofauna:8105,"Vertigo genesii (Gredler, 1856)",0,0,0,"[1, 2]",0,A,0,0,1,3,['Smaragd- Art']
972,8106,infofauna:8106,"Vertigo geyeri Lindholm, 1925",0,0,A,"[2, 6]",A,A,0,A,1,2,['Smaragd- Art']
973,8108,infofauna:8108,"Vertigo modesta arctica (Wallenberg, 1858)",0,0,0,"[1, 2, 5]",0,0,0,B,1,2,[]
974,8109,infofauna:8109,"Vertigo moulinsiana (Dupuy, 1849)",0,0,A,[2],A,A,0,A,3,1,['Smaragd- Art']
975,8112,infofauna:8112,"Vertigo substriata (Jeffreys, 1833)",0,A,A,"[2, 6]",A,A,0,A,4,1,[]
976,8113,infofauna:8113,"Chondrula tridens (O.F. Müller, 1774)",0,A,A,"[3, 4]",A,A,A,A,2,2,['Landwirtschaftl. UZL-Art']
977,8115,infofauna:8115,"Jaminia quadridens (O.F. Müller, 1774)",0,A,A,"[3, 4]",A,A,0,A,4,1,[]
978,8117,infofauna:8117,"Zebrina detrita (O.F. Müller, 1774)",0,A,A,"[3, 4, 5]",A,A,0,A,4,1,['Landwirtschaftl. UZL-Art']
979,8118,infofauna:8118,"Alinda biplicata (Montagu, 1803)",0,0,A,"[3, 6]",A,A,0,0,3,1,[]
980,8119,infofauna:8119,"Balea perversa (Linnaeus, 1758)",0,A,A,"[3, 6, 7]",A,A,A,A,4,1,[]
981,8120,infofauna:8120,"Bulgarica cana (Held, 1836)",0,0,A,[6],A,0,0,0,2,1,['Waldzielart']
982,8121,infofauna:8121,"Charpentieria dyodon (S. Studer, 1820)",0,0,0,"[3, 4]",0,A,0,0,1,3,['Endemische Art']
983,8123,infofauna:8123,"Charpentieria thomasiana studeri (Pini, 1884)",0,0,0,[6],A,A,0,0,1,4,"['Waldzielart', 'Endemische Art', 'Geschützte Art NHV']"
984,8128,infofauna:8128,"Cochlodina comensis (L. Pfeiffer, 1850)",0,0,0,"[3, 6]",A,A,0,0,1,3,[]
985,8131,infofauna:8131,"Cochlodina orthostoma (Menke, 1828)",0,A,A,"[3, 6]",A,A,0,B,3,1,[]
986,8138,infofauna:8138,"Neostyriaca strobel (Strobel, 1850)",0,0,0,"[3, 6, 7]",A,A,0,0,3,3,[]
987,8141,infofauna:8141,"Ruthenica filograna (Rossmässler, 1836)",0,0,A,[6],A,A,0,0,3,1,[]
988,8143,infofauna:8143,"Quickella arenaria (Potiez & Michaud, 1835)",0,0,D,"[1, 2]",D,A,0,0,1,3,[]
989,8147,infofauna:8147,"Cecilioides veneta (Strobel, 1855)",0,0,0,"[3, 7]",A,0,0,0,1,2,[]
990,8160,infofauna:8160,"Eucobresia glacialis (Forbes, 1837)",0,0,0,"[3, 4]",0,C,0,A,3,2,[]
991,8161,infofauna:8161,"Eucobresia nivalis (Dumont & Mortillet, 1854)",0,0,0,"[3, 4]",D,A,0,A,4,1,[]
992,8162,infofauna:8162,"Eucobresia pegorarii (Pollonera, 1884)",0,0,0,"[3, 6]",0,0,0,A,2,2,[]
993,8163,infofauna:8163,"Oligolimax annularis (S. Studer, 1820)",0,0,0,"[3, 4]",A,A,0,B,3,1,[]
994,8164,infofauna:8164,"Phenacolimax major (A. Férussac, 1807)",0,A,B,[6],A,A,A,A,3,1,[]
995,8165,infofauna:8165,"Semilimax kotulae (Westerlund, 1883)",0,0,0,"[3, 4, 6]",D,A,0,A,4,1,[]
996,8166,infofauna:8166,"Semilimax semilimax (J. Férussac, 1802)",0,0,A,[6],A,A,0,0,3,1,[]
997,8173,infofauna:8173,"Mediterranea adamii (Westerlund, 1886)",0,0,0,"[4, 7]",A,A,0,0,1,3,[]
998,8176,infofauna:8176,"Oxychilus clarus (Held, 1838)",0,0,0,[2],0,A,0,0,1,3,[]
999,8181,infofauna:8181,"Oxychilus mortilleti (L. Pfeiffer, 1859)",0,0,0,"[3, 6, 7]",A,A,0,0,2,3,[]
1000,8184,infofauna:8184,"Retinella hiulca (Albers, 1850)",0,0,0,"[3, 6]",A,A,0,0,3,3,[]
1001,8189,infofauna:8189,"Daudebardia brevipes (Draparnaud, 1805)",0,A,A,[6],A,A,B,0,3,1,[]
1002,8190,infofauna:8190,"Daudebardia rufa (Draparnaud, 1805)",0,A,A,[6],A,A,0,0,4,1,[]
1003,8193,infofauna:8193,"Tandonia nigra (K. Pfeiffer, 1849)",0,0,0,"[3, 4, 6]",C,B,0,0,1,3,"['Endemische Art', 'Geschützte Art NHV']"
1004,8197,infofauna:8197,"Lehmannia rupicola Lessona & Pollonera, 1882",0,0,0,"[4, 6]",0,A,0,A,3,2,[]
1005,8199,infofauna:8199,"Limacus flavus  (Linnaeus, 1758)",0,0,A,"[7, 9]",A,0,0,0,2,1,[]
1006,8214,infofauna:8214,"Deroceras juranum Wüthrich, 1993",0,A,A,"[3, 6]",A,A,B,A,4,1,[]
1007,8222,infofauna:8222,"Arion intermedius Normand, 1852",0,A,A,[6],A,A,A,A,4,1,[]
1008,8224,infofauna:8224,"Arion rufus (Linnaeus, 1758)",0,A,A,[6],A,A,A,A,4,1,[]
1009,8228,infofauna:8228,"Candidula unifasciata unifasciata (Poiret, 1801)",0,A,A,"[3, 4, 7]",A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
1010,8232,infofauna:8232,"Drepanostoma nautiliforme Porro, 1836",0,0,0,"[3, 6, 7]",A,A,0,0,2,3,[]
1011,8236,infofauna:8236,"Helicodonta angigyra (Rossmässler, 1834)",0,0,0,"[3, 6, 7]",A,A,0,0,3,3,[]
1012,8243,infofauna:8243,"Trochulus biconicus (Eder, 1917)",0,0,0,"[3, 4]",D,0,0,0,1,4,"['Endemische Art', 'Geschützte Art NHV']"
1013,8244,infofauna:8244,"Trochulus caelatus (S. Studer, 1820)",0,A,0,"[3, 6]",A,A,A,A,1,4,['Endemische Art']
1014,8247,infofauna:8247,"Trochulus montanus (S. Studer, 1820)",0,A,A,"[3, 4, 6]",A,A,A,A,3,3,[]
1015,8251,infofauna:8251,"Xerocrassa geyeri (Soos, 1926)",0,A,C,[4],C,A,0,0,1,2,[]
1016,8254,infofauna:8254,"Causa holosericea (S. Studer, 1820)",0,A,D,"[3, 6]",A,A,0,A,3,2,[]
